,HDFCBANK.NS,ICICIBANK.NS,SBIN.NS,KOTAKBANK.NS,AXISBANK.NS,TCS.NS,INFY.NS,WIPRO.NS,HCLTECH.NS,TECHM.NS,SUNPHARMA.NS,DRREDDY.NS,CIPLA.NS,DIVISLAB.NS,APOLLOHOSP.NS,^NSEI
2023-01-16,1571.6014029629218,892.2846298563834,550.5848684581383,1729.2091356709248,1032.5186176059638,3497.6026125976846,1612.1785870844387,416.9545842305312,1155.477077982635,1010.6789431617889,864.9818737683596,4337.218657265101,994.7124675387761,3613.4603193551775,4430.312022398676,17666.954731095524
2023-01-17,1588.8739052486094,880.129939895315,547.6095981572468,1718.1994249670352,1037.3202710501077,3466.48900934376,1606.8150923665198,424.99016141499874,1153.7049678664173,987.0278117635738,869.0355455495142,4311.06248330177,989.291630907085,3616.7402593754623,4404.230130169632,17649.68213886152
2023-01-18,1617.8037431382033,888.4802046039574,548.2415343803269,1728.8654066228935,1045.0529100091924,3532.719059296446,1626.6942377121425,426.7523568452965,1151.839442204962,1032.6854741090149,854.7438407998078,4212.5681390820455,976.8897630520029,3486.8321966840226,4263.67682840479,17580.199977871805
2023-01-19,1620.0308636090297,891.0488352616586,547.772579549965,1735.9719195456319,1052.2719699601178,3546.465175260525,1645.2847702521321,423.7469029339739,1151.2695349426413,1019.5049083980767,855.3494649021775,4144.877169971293,982.2769347164078,3480.624899691524,4178.925378206447,17544.61811580663
2023-01-20,1599.575649806698,877.7882680984668,533.5629469261803,1712.9345701735047,1026.2565549789635,3546.465175260525,1700.669902589177,431.26679459063774,1166.6950203955241,1047.500821493473,865.7837827744471,4106.856910084671,981.0622119693796,3441.3111311444427,4213.993841294133,17536.016032345953
2023-01-23,1598.8088717395897,850.7315256005745,525.331491267575,1689.951771777274,1033.587767772387,3542.2035508267522,1674.6401073920003,431.20319549796,1184.6433370615646,1041.52559754344,858.4820780299368,4082.705125771581,965.4768814430113,3455.133879709596,4287.136004055189,17428.838726974693
2023-01-24,1649.5556815153748,865.5410518993926,533.5249727172977,1707.0168122465543,1051.918423551846,3663.896208638588,1705.5516269399182,443.7357761584083,1204.0268795720278,1059.4512981154094,859.1016500002193,4116.307293146276,978.2517164185949,3542.457879313592,4379.690971627577,17823.12783475367
2023-01-25,1673.4517936123889,865.180623637977,531.0707341068742,1707.775579189489,1037.9251448160173,3650.2220135419075,1699.2219865090178,448.57582566212625,1202.9062207395796,1043.9021737658493,880.4432028297982,4115.665794733179,982.9844441900291,3578.801193704515,4478.061501123402,17876.745698613064
2023-01-26,1639.3041649319332,857.4059562059398,525.5972631990518,1689.4370024860646,1036.9747834673994,3703.469384969457,1720.0748242882091,453.45745723785114,1204.507379145853,1034.1466053040251,872.9185373707941,4145.327780766052,1002.8268177864444,3598.7366066794234,4389.825377150267,17865.341711228357
2023-01-27,1598.1613530080954,857.4059562059398,526.665078546517,1670.939543573374,1037.5556626151258,3581.502801433611,1687.8974014686653,444.82588020126616,1157.5017640851943,980.7333812069251,890.3583160468787,4248.467301008616,1037.3883860803128,3653.2508906735366,4482.170871718247,17709.23510635153
2023-01-30,1614.630749287549,857.4059562059398,533.0152453688466,1669.9221004585518,1059.3574792014367,3595.860945262339,1664.0848843522888,443.50615012245214,1159.5029213372165,1012.4914340274659,895.3438974386222,4306.293504885312,1067.3884841329761,3605.07309098612,4474.997219066252,17811.858010879285
2023-01-31,1612.8523501657794,836.4916149020316,524.1018501731021,1665.307659228531,1066.716585291428,3600.761776529636,1646.8124279033445,441.16207857768353,1157.5611367976624,994.3580517173037,892.1683855807397,4239.925234395746,1058.8511203122578,3608.553939840062,4423.477040400303,17669.819769419857
2023-02-01,1627.2805455136504,849.4283878602918,525.0218179838872,1699.267149146604,1086.4331383946803,3526.6304294381275,1660.41354577248,444.33452387550193,1162.0574265388043,994.3580517173037,885.1354253479934,4283.263449527581,1047.1187721601054,3637.609810199044,4434.678998358426,17817.104345066786
2023-02-02,1580.671691136113,843.6101738572047,502.95283781684213,1653.6635216331824,1065.7129045326426,3476.934394951994,1632.6529645811593,451.60918340134566,1156.5755422517727,994.3580517173037,888.9697958901409,4322.779068240445,1057.3972478940814,3654.8932663995975,4456.878777512784,17597.700355143796
2023-02-03,1548.6902293395335,828.0591734757626,500.4103594661341,1621.8221944777747,1061.6517889452814,3474.2296710999813,1605.9870522167355,449.24236211524504,1149.8417723937973,972.7841295597588,878.5952579200382,4350.957079285287,1076.7836167298499,3596.164928893472,4489.820001232829,17423.23455530583
2023-02-06,1510.6759491870532,824.4660379804388,506.3327540443373,1601.94733243414,1044.587577833944,3446.3436617450466,1594.2470209716644,445.7702699275095,1148.2395722682013,977.4272129438912,879.7285395873721,4287.775280287919,1060.4251729236864,3624.312922194868,4521.9522273840275,17293.698949927108
2023-02-07,1499.4440848981455,828.1655660776701,516.5685496402346,1597.88208356112,1044.587577833944,3461.7018729185274,1605.6353884348107,447.7881920935274,1157.9374976802417,973.9275257397861,868.8061449408519,4287.135936853624,1058.1361150048133,3577.349728112436,4509.736145872047,17281.15429473403
2023-02-08,1501.5684459592812,811.5495489765574,523.3056431335225,1567.0424664402574,1044.587577833944,3487.403252436457,1586.2873995969883,445.6244357656396,1147.2583538436788,968.86638609723,911.7708416013619,4287.135936853624,1069.522615693565,3699.2051292856736,4608.202051635945,17460.633658973646
2023-02-09,1462.536854060542,825.3324351528128,529.6862096318089,1572.5371932348428,1029.8171366160318,3565.0117532228446,1605.721439856711,454.93723129317505,1175.5940853735533,976.3204787743495,890.4423430098783,4437.154501498823,1058.9524746058094,3632.921014815546,4500.560901706742,17507.22086080423
2023-02-10,1494.2823936023192,840.8463201709583,552.1168379184427,1581.2473926636064,1041.3204511411059,3649.1184593013636,1623.7538962607289,459.2716528011197,1203.9422116864027,991.9710136670204,886.4350942808359,4445.472762586663,1046.4230789672176,3585.412030299198,4505.437613626498,17748.73003380176
2023-02-13,1512.7998534466794,830.7027116124923,545.2769263602602,1584.8570889607254,1003.3162413134759,3663.40919552575,1624.1727410599044,461.4318020325528,1211.2534018291362,989.6872110415562,883.9298841426582,4412.10642912688,1046.1959554071984,3632.241956010593,4573.26806445009,17702.4371416282
2023-02-14,1530.2277516818694,849.5012023463386,551.5241779260496,1575.850561576808,1010.976743893864,3683.2923973588263,1600.6118223126862,471.3812826392021,1220.176360212416,1010.806945385048,879.0295283666843,4452.254657825813,1051.7182196274389,3686.7693961594364,4655.973600528979,17860.428503459236
2023-02-15,1502.8379023054088,837.9985005485569,540.7311358392582,1545.3084858114794,998.3021110524927,3775.405211860465,1645.3917564327833,481.07422900858415,1211.3795138907442,1031.8419589764187,879.0295283666843,4395.2278905715975,1033.1553519839104,3669.370296186759,4582.193202291954,17738.998352784583
2023-02-16,1471.4230589252181,822.2600254012315,544.181114760214,1532.5693120248932,1014.6824286428028,3709.7184206860916,1634.5099321202645,478.33627258184055,1202.0804174083203,1010.8434830843595,879.0295283666843,4503.370157422482,1047.7759939709738,3719.787242927869,4668.80616421467,17770.155110507618
2023-02-17,1464.9655219630013,815.6225341933016,544.181114760214,1513.6948329070694,1020.292409965467,3716.9811510244326,1624.5461780357546,480.87217287846113,1219.9754234777108,1016.1647036720003,889.4385564597612,4556.26871655392,1062.3361503228375,3734.0914074020684,4640.9470069940335,17896.19315463798
2023-02-20,1482.1265099221991,822.8613777778293,552.5145232841573,1507.1509274913724,1008.6735184176015,3793.874129962396,1636.3983889463557,482.6831093638872,1224.7837172382326,1011.2551350934588,879.8431970074802,4552.211784242262,1054.7128993476788,3734.573462179911,4629.020122078865,17861.62400834777
2023-02-21,1445.4502988334607,823.2143007921707,541.5532267489344,1500.4630693039144,1002.504943527984,3732.7905786823153,1632.638006477329,477.6342718098635,1200.5220964264427,1003.5028104463598,877.0758035923891,4612.038788498244,1054.3990370075417,3729.314125239145,4759.03784021455,17710.32161518778
2023-02-22,1457.6314457879066,796.8823551781603,538.2563826717577,1507.8004729884497,983.3496199333661,3755.7343419291706,1636.450728155964,485.5036360507337,1215.8781267169618,1012.7461812919778,874.6507703430779,4618.134330435149,1081.3509536856293,3761.2525758532634,4748.104938829529,17789.733008241292
2023-02-23,1436.4218618293828,794.6096742192642,533.2344478559082,1486.7557471546202,968.3422058708063,3687.2412951352007,1659.7769311957097,480.7866839364967,1227.1592869284564,997.5319198559264,904.0195296955616,4722.478658657448,1090.5914612361212,3808.258202929589,4783.0299852695925,17848.452851354727
2023-02-24,1407.620428465533,782.9042978019697,517.2261457379617,1485.125695698283,966.5574808358707,3720.7258885480787,1661.559343708378,484.03933665841555,1253.5873708838708,1014.2536837909329,890.7555585277647,4639.419946565782,1075.8795167210712,3804.9399718323048,4715.121654307751,17743.481064040516
2023-02-27,1394.1259707875574,767.9125419462359,508.833933681919,1492.6790576974372,944.7498917127106,3711.8853646129432,1674.5771977231134,488.0516345243189,1241.3808734383038,1017.3108712340381,882.1839268111598,4740.41841778057,1100.9769368281502,3793.843134568889,4692.574706161105,17716.851922621558
2023-02-28,1393.1804078490154,770.8120235604445,508.85270179512366,1507.4224694845186,960.5217469720156,3690.991181844019,1662.3399035765135,488.0516345243189,1241.6923998893062,1019.5700587796921,887.832445476106,4669.511507492851,1101.4408844126217,3771.430408662771,4694.965292145627,17677.208476428917
2023-03-01,1418.3901809453669,761.7899347511526,507.826290422314,1522.8920668446065,946.664891692137,3812.5861890915817,1688.0137085918254,488.0516345243189,1269.3873002520363,1030.4786277842522,890.3441294382002,4682.895114594718,1087.8798061708765,3781.7202116318017,4697.198327253567,17851.119720499853
2023-03-02,1497.0177665579056,775.8818171900907,525.470941511849,1522.8920668446065,1005.7203592478878,3915.554052394535,1700.9650922183664,500.3681657341345,1286.0125910536271,1050.4872504622238,885.8064231820662,4606.273306459618,1082.7763434147118,3671.100198192244,4661.951302953026,18155.77122534814
2023-03-03,1523.7029412699005,777.0248003091276,531.0002094682214,1586.261183597985,1019.0643963711417,3936.8526553998063,1733.239472629272,526.5304800579362,1326.3785991917873,1074.5102598065691,911.8182040179136,4640.782940851859,1096.469909268287,3670.9147454150057,4713.637340713556,18615.439230372736
2023-03-06,1534.9404474309376,785.1619409297672,528.2403444633143,1588.6133673876552,1019.9883318419389,3936.8526553998063,1737.531231735216,529.1444123939858,1348.558105654701,1096.1263050250827,879.7971052290802,4524.886690431327,1063.0426868937486,3608.1236449969947,4567.642794265767,18484.827965795583
2023-03-07,1516.88718109417,758.0753657799859,533.5735564335143,1564.3958478438014,1016.9671911137121,3936.8526553998063,1694.7708228033184,521.6903944279511,1327.0398646228339,1078.5042479363324,896.1432637460846,4600.620525802142,1086.6472058158952,3750.7130188348547,4660.694841914506,18454.984830720434
2023-03-08,1541.820637927028,760.8761765402012,537.1829069475983,1550.73428712263,1024.4976491479124,3877.947886702394,1681.3926742898402,511.3685307300138,1304.7531239904536,1083.0276552711823,900.0895267857627,4666.789542587246,1104.2786201106808,3725.065852038115,4623.955157021378,18395.56494638113
2023-03-09,1530.618597329381,756.8052525613842,540.104920171314,1545.8227705312383,1024.7340162720868,3881.255295801255,1676.3776559880591,518.6015489364916,1320.5626191961733,1095.6097600516227,903.5932925967903,4615.233200017099,1079.4971356152978,3668.286494824963,4572.023026971932,18365.17531809259
2023-03-10,1523.8394772007496,740.5905589414704,544.7283288865091,1551.9960423412329,1030.2128678785405,3938.633800847762,1655.871421858684,527.223362987637,1328.3173155661661,1106.598293214396,895.6755243856229,4706.234954839051,1083.325679170767,3668.286494824963,4617.014824172952,18503.031801096673
2023-03-13,1571.0173266862553,746.4714187515306,546.8355982140541,1565.1268858960946,1021.1050850982632,3833.8395262107697,1639.2804099142832,523.9781568348916,1327.1736296863648,1110.4273289927785,894.7181798262727,4718.87145186424,1083.2505687803407,3668.286494824963,4640.969738395575,18521.47247990526
2023-03-14,1569.5617055899793,751.1528156616504,534.6760847173579,1565.3582254204066,1001.9493773422104,3866.725224667431,1639.2804099142832,533.0133722361459,1341.2471979788113,1125.9213671675948,894.8271658025444,4747.152675371271,1100.7242317388323,3854.300310898102,4765.402857013117,18630.782913473307
2023-03-15,1572.9470917801857,760.8522584058189,536.799157700912,1577.461747645848,991.2812809868482,3844.2272696764926,1639.2804099142832,530.9490414712101,1344.451262551172,1127.5729086234985,902.3168124245624,4863.940301081489,1108.5430295948588,3931.6150533968616,4882.177898188974,18810.135336956984
2023-03-16,1607.700359643868,766.7451888130482,555.1143068367103,1583.6826847839122,989.4220892243366,3832.0039217671288,1660.2373581508843,538.4383169308999,1353.9430020065759,1150.2811086133645,909.1493295167256,4954.968730172633,1111.1598208731361,3945.374966807473,4933.878920003202,19068.47322328048
2023-03-17,1595.1742560073242,768.2756067789759,545.930334841092,1594.3522665740095,996.8249911131301,3772.4885977792574,1653.2066989230568,532.8305376474474,1352.5651040611638,1164.960345016469,898.6277554019223,4910.557716118849,1087.087211419753,3844.5040373523184,4887.5088927030565,18884.641376071242
2023-03-20,1613.7002584954796,764.1378585133774,551.7906958535546,1590.8088331825868,1003.5070253012382,3840.3887092673554,1669.6941689166517,549.3199380311021,1377.8970878135522,1200.1483477314955,893.6338324812428,4954.1544056265275,1102.7516180075881,3840.557507262823,4875.576286002586,19128.706579631023
2023-03-21,1599.3605974087566,763.4006618111954,549.4844459302494,1601.6083205480352,991.0712979791119,3840.3887092673554,1631.4798480989032,542.6199366340762,1395.5846291966402,1195.3482135919987,896.764036520022,4947.208455664364,1120.626302603526,3903.471038275746,4914.342060173883,19122.43898469868
2023-03-22,1612.9193627845864,772.4786904530405,541.8820825139344,1587.7083934302614,1008.132501636677,3820.828509857116,1644.1246435005694,559.6369270920478,1411.775962702923,1195.3482135919987,893.5016071151518,4909.997416867466,1125.7528350726454,3840.7557230524385,4860.89606045285,19156.340226618628
2023-03-23,1594.3920039121886,788.2879128235016,546.3412136265799,1579.9191743742306,992.2880186401351,3831.7212203836966,1617.3714430581206,560.372731737841,1411.4723406948517,1168.0787284301696,882.6993632998187,4909.86142049407,1110.3659942312524,3916.810471596175,4893.315112841713,19083.054714195885
2023-03-24,1582.889442064927,793.7178021593824,556.4112002609169,1546.7042428772756,977.6306502339279,3850.8167042556906,1620.273787901195,549.6016265796279,1431.751259747114,1178.9249230324008,890.4832261746421,4994.062781062209,1105.1656556115013,3993.6168542526834,4982.925097624738,19152.807047606464
2023-03-27,1605.6610429914133,793.8455570248046,565.0304184387824,1562.1778979086487,978.7324660045168,3784.659749166827,1587.6389189614763,549.5520132143009,1410.5381557577614,1147.0883192537542,893.8520770306985,4990.081573034477,1121.555107555194,3985.1022578810444,4943.960299807087,19111.365680802053
2023-03-28,1580.6998543928712,765.535371504722,565.8634286100076,1532.842522959251,964.0981903106243,3824.3726979296675,1599.1083819841806,568.8955973567604,1433.6492393423523,1164.272414495321,898.666080252303,5009.19497690488,1140.9976087719776,4076.395750824254,5042.2447363530255,19257.44131009988
2023-03-29,1555.7568699693547,767.2409802116686,572.3179101371092,1529.826803384279,1006.6670933258707,3764.4621330129144,1585.6523771844556,561.7149119981744,1407.5939400927884,1136.3928185245431,884.8210754157902,4936.766713859992,1127.7181511119693,4009.867615082989,4927.1652329302815,19064.093611726097
2023-03-30,1557.0630962559,764.0497030295538,574.4137024543791,1516.8583354158268,981.308360896317,3722.739619829026,1586.2724484951625,558.8096405264617,1402.5439699027309,1120.7512591655889,923.9255354481874,5065.129038437048,1146.0523260057755,4102.291933387166,5102.100979906562,19191.48866477792
2023-03-31,1541.1184390550331,742.7851272989197,566.5023044955535,1498.7490996633494,944.3150465207359,3695.0073156298936,1569.4486974021,543.1566178271853,1375.567971867547,1078.7433754251288,920.08399826903,5043.49262711087,1139.751184411728,4097.557114866738,5100.866769585537,18800.955198568503
2023-04-03,1524.3290408351747,735.5924532498332,559.1740847585369,1470.8079685308944,920.8022644897231,3654.4348305633307,1525.1459557064993,543.2354487142389,1371.3817283057876,1074.4631498682961,936.6245041939272,5045.100596312015,1124.515550200089,4097.878005578349,5111.471474256721,18584.32980858284
2023-04-04,1557.301615184316,739.4720285346838,558.5497581467911,1465.29416638865,937.3455652866538,3618.50851756912,1547.2423205295283,547.3315738599828,1396.4106879238798,1080.8404807820468,943.5142973270722,5106.330831793914,1132.8548371265827,3954.074869222986,5078.900880791092,18700.542327168663
2023-04-05,1574.3774487650642,744.1273429630106,561.7144087347089,1467.0045162216452,924.1217728543497,3628.4429110386022,1579.3076591922388,535.6917930997344,1415.098201239484,1077.24395197073,948.390294861479,5149.392635342965,1139.0147984590847,3884.793487168534,5118.48231910723,18743.43501114239
2023-04-06,1576.8577891801647,733.8754573292235,556.6542649081597,1438.092521739891,913.757090769375,3592.7411379271953,1573.4105814959053,534.5367322219417,1406.3483986877163,1056.2672911854042,925.1573217684464,5122.300479947597,1118.8355361153801,3823.3198147026,5015.247731543952,18449.552874001078
2023-04-07,1570.0636729711246,715.2237609280452,545.5892844456445,1434.666922047142,912.3081345293621,3589.372434974335,1574.8987919529952,541.539838381233,1402.2191343990626,1070.832784749476,917.8071674403992,5122.848498381105,1115.5953535418664,3774.8672275565564,5074.821650789419,18366.752243401785
2023-04-10,1564.9022937136447,730.1916588785995,561.858867598168,1432.5410576253068,924.947187618056,3621.012816806245,1555.3328029980232,537.121068580508,1412.0039049715226,1087.3496205936542,928.099708269279,5131.659498970374,1122.7680647472034,3777.352896777927,5169.172910054028,18497.76649208024
2023-04-11,1559.608094104013,730.0310869300736,562.3214736677221,1423.8285636281053,933.7121578522915,3624.0874656744313,1560.5552421360383,549.117549074562,1423.1723912669086,1106.1845653067935,947.0687266435004,5161.427979631055,1160.4621321992402,3784.8939618264703,5263.707952027463,18695.835947778745
2023-04-12,1578.953089866827,722.8489037234677,578.1602345784388,1411.5879477095923,932.4494013179732,3635.2316272030785,1560.014254633463,550.7257277482324,1422.7108188914774,1117.8241899073264,965.4262850656369,5229.241094205985,1188.8057557319703,3853.1117114551103,5287.381597207132,18884.39900800467
2023-04-13,1588.5270045133561,727.7528123730616,572.8328797836973,1437.415379800566,943.6584161471905,3680.934874502823,1572.5339986804074,560.9599150855324,1434.7950499869894,1116.9930381725346,981.6974590074244,5325.057178706587,1207.3443647608212,3905.2890857585176,5329.288542338541,19159.899712626495
2023-04-14,1617.990246246455,743.674337193097,584.7247681578182,1468.95478850074,948.418606155723,3697.2810507682784,1592.2832111352593,564.9922911364996,1439.7209205169456,1136.641021501322,997.2530640239032,5391.954090454817,1212.668664149258,3843.3351314499973,5283.713471513128,19406.35891586092
2023-04-17,1601.974192768109,750.8925190742705,588.2714631233088,1501.0942681360793,947.6489481248299,3711.6443412150393,1611.9786527650556,568.2963869050324,1427.939799042474,1129.161469436716,995.421176141303,5383.74266070555,1195.8508442406821,3722.819797505595,5173.410393524931,19371.737012377595
2023-04-18,1622.085623608026,746.884397550636,577.4251044407299,1494.9504375855247,956.4823490558618,3703.4718050775978,1606.3681865736232,568.2963869050324,1406.7876234681523,1130.3859867907831,990.6557508944129,5284.8278613448265,1193.444834937817,3656.7265161832856,5057.234457530965,19141.87686036864
2023-04-19,1622.6566986130258,761.3284278834196,593.8795792144127,1512.0280043824985,951.4294159517032,3670.1907828208577,1597.6815555935725,568.2963869050324,1386.0121784784983,1096.7791514163766,957.7246269448809,5143.6019353240645,1180.571723562686,3494.3542209973034,4956.742771240768,18859.00604292314
2023-04-20,1648.3528016946264,772.5021258449559,604.4882415199165,1538.8052461763375,985.556130601512,3705.7201931157847,1612.3987208867748,575.0583690455801,1420.5316297637,1116.3906170692333,957.1729485563937,5269.0080621794805,1198.5879812141327,3472.4480447165943,4989.9475827089045,19304.447011490305
2023-04-21,1581.7193762760987,761.707074155871,596.6160686588261,1521.0497324801283,977.6883041700612,3718.845000222159,1643.3476357679667,600.9170062925804,1454.6170054364895,1145.7336906043581,963.1012556697365,5269.0080621794805,1193.8452896254737,3501.9639907658725,5116.257304633267,19493.0250333654
2023-04-24,1590.2887322719766,755.3073376023442,587.6226167505857,1521.346262870771,965.95980858485,3754.957152595151,1702.1848992266334,616.572814688003,1439.6564101651957,1160.9005866603354,973.6642045367939,5269.0080621794805,1176.7416802359744,3447.9017918753307,5157.351975644792,19510.141601544496
2023-04-25,1581.206254152642,754.8452195116885,587.2224143655462,1524.7855587616405,965.4262035827122,3775.077346967563,1692.9559317818685,611.226375635145,1426.0549453663357,1142.3745527949313,957.3840808644444,5195.401642235664,1145.165790353777,3325.513086507343,5027.098427793155,19204.477415584108
2023-04-26,1533.0215465729793,742.9586955001574,578.1316284289325,1519.6546836885923,965.4519538041613,3744.192105347289,1666.852435968358,610.4817197678706,1420.3471937453623,1114.7120676943696,959.0968673027119,5307.544814029596,1143.7247997727552,3401.0002783120744,5121.20126125527,19150.37222562491
2023-04-27,1572.5745642154873,776.4825893136046,601.6451075332417,1555.7165634923147,1000.7679263549857,3804.671939632502,1663.7056106581213,615.2374049027761,1412.5878409736376,1127.973107644976,961.3961227463047,5334.752087646305,1152.1023172946816,3435.877458183316,5180.815787795266,19497.231072269336
2023-04-28,1588.3247154553105,792.4890647789903,597.3991503302806,1549.93266782599,1014.0530911149339,3760.877190810985,1667.527148387397,620.4287158262148,1404.1882023357741,1110.537382302279,957.0239361263885,5370.335986134406,1152.0370240990505,3452.295404813446,5186.564231415493,19514.257101051808
2023-05-01,1557.585278930757,780.4532170478368,575.338359687986,1543.2178422730008,996.199944906935,3783.5944869121768,1684.1543419161674,633.2314098687452,1421.392650107712,1119.696232275181,939.3754602132384,5298.0430313554,1117.0531511190254,3448.5912465523456,5142.632017006706,19341.942673004523
2023-05-02,1580.7725035533442,781.8110390539166,567.822906329406,1546.310132950442,979.4566969409525,3738.7167569212857,1643.2362135190813,619.7276986991884,1408.690175193262,1086.3407525694727,946.8308120333005,5338.0386025827775,1132.3443698494166,3458.6685776809077,5054.625978033207,19167.606359459565
2023-05-03,1556.1568721955637,770.548954954699,569.6865776368229,1537.879044742547,971.1523751145269,3710.8778843943746,1656.2522656275823,614.2938319797597,1405.910344788903,1086.7304170836653,941.6479155471395,5302.611287743743,1124.9470340851415,3476.442403425108,5037.348713268526,19072.632843733565
2023-05-04,1569.7607405703327,777.2349485807434,586.2178378932691,1572.2433468038191,1014.242880824863,3680.494750980992,1679.5557741988457,623.5451819972291,1424.824318678117,1090.492168217626,929.4381376761143,5296.041373248847,1120.471440950571,3426.916495540958,4923.893260400808,19319.18254421972
2023-05-05,1564.0193161735613,777.6517006710982,599.6739267058587,1562.2383324519226,1021.0243800175549,3680.608924694695,1711.3543460180558,620.2659645460828,1408.6971821325794,1094.0773364053805,952.3791278681384,5385.969897937194,1142.8273818347445,3488.5313601093108,4899.692630281525,19500.621433530607
2023-05-08,1546.5097373574044,758.3788259702659,591.2580105351506,1547.0742665162759,1024.274904513048,3831.701968884384,1730.201369649435,649.3771485351864,1452.0555249498727,1129.2423122691482,951.2851151779541,5297.577043471266,1156.4300417312918,3432.3044655494023,4923.9141106293655,19626.549682043078
2023-05-09,1542.642691080092,755.8091039526223,583.4692534350324,1539.452012209306,1012.6945934881508,3852.472825409644,1737.707454281732,642.9128518615561,1440.6741182607652,1123.275721768386,933.3672135313071,5238.563715933458,1138.6538812131175,3418.145871902159,4934.74249381903,19412.265227462143
2023-05-10,1539.408232270964,752.0764723854808,589.0002525078839,1546.405165155044,1029.3944932867134,3762.631860231938,1704.1443264000573,620.9732447982594,1401.557749049795,1109.4629697915846,932.7656558433954,5372.685126492777,1145.4728404490543,3415.74692863706,4911.041814057518,19296.016436905076
2023-05-11,1543.8745214824432,739.0839316100208,580.7882536171285,1542.6688935876439,992.0622545519849,3828.8111160510425,1679.9782394514734,616.9132183595427,1392.0865924671996,1102.0634210526648,942.0223377586907,5357.399548671085,1125.2303547159206,3415.009254443271,4739.406382205485,19059.592801841794
2023-05-12,1547.3880530163633,758.0725555949816,579.1619824503175,1559.5145600789967,1014.5890339108173,3777.6583765130945,1726.2828984090356,612.251919593394,1410.3469444469185,1158.4781428075391,927.0968022862929,5384.389703033908,1138.07489184328,3379.1320366489053,4710.660304767993,19238.60679724049
2023-05-15,1556.56114621773,759.2790837844207,579.7347969275003,1551.1785402118412,1028.1687921887271,3744.6196673393088,1698.543469494024,608.2375706273518,1387.882051030208,1120.1499387960255,952.0667046223369,5506.255886022983,1132.7484739290699,3445.6558463653487,4801.951682360364,19262.40049475311
2023-05-16,1557.7382678742363,763.9680248506954,585.9710414261723,1548.9932877802296,1038.4451769601865,3731.3424338085097,1708.7365405089029,606.214934944901,1363.8211587750395,1134.6574813011805,968.4000195487018,5578.812677093694,1142.4437946649657,3597.243567953299,4801.951682360364,19433.804804037514
